X,Y,hash,number,street,unit,city,district,region,postcode,id
-78.0582932,41.3633839,11702f053f63af80,"15",GARMAN RD,,,,,,"8177"
-78.0594033,41.3633516,2432f03e945226ce,"82",GARMAN RD,,,,,,"5166"
-78.0588491,41.363231,68991f29115c27c7,"65",GARMAN RD,,,,,,"7121"
-78.0578824,41.3632192,67ac66d373c0575a,"3398",FIRST FORK RD,,,,,,"9181"
-78.063473,41.2980751,d757205fb32684b6,"5620",JERRY RUN RD,,,,,,"3368"
-78.0653476,41.2980328,df3d311f805a6ddd,"5526",JERRY RUN RD,,,,,,"8356"
-78.0626672,41.2984056,cd906b5b3625c688,"5662",JERRY RUN RD,,,,,,"5580"
-78.078739,41.3120178,9b971249b12ca51d,"6974",JERRY RUN RD,,,,,,"1497"
-78.078167,41.3117185,46844daa9cfbad04,"6940",JERRY RUN RD,,,,,,"3346"
-78.0803954,41.3135737,269c5b0358e70052,"7113",JERRY RUN RD,,,,,,"7034"
-78.0798528,41.3133641,e62f6f5e20674425,"7108",JERRY RUN RD,,,,,,"8987"
-78.0801201,41.313221,1d5ee1f3d9ae07a9,"7084",JERRY RUN RD,,,,,,"8911"
-78.0798834,41.3129846,ad9fbd4c30ea09ea,"7064",JERRY RUN RD,,,,,,"8873"
-78.0805999,41.3129453,0342fa0316afe47a,"39",PEAR LN,,,,,,"6881"
-78.0812798,41.3127632,dc8b6ce35e6ba471,"67",PEAR LN,,,,,,"4795"
-78.0824297,41.312868,a47c8b7cdf1e0afe,"118",PEAR LN,,,,,,"1779"
-78.0622297,41.2986033,a6fdb42e654043ca,"26",FLOYD RD,,,,,,"7507"
-78.0608945,41.299802,939367bb31928cdd,"107",FLOYD RD,,,,,,"0070"
-78.0439614,41.2897399,847a387cbe69f21e,"114",FLOYD RD,,,,,,"7312"
-78.0490408,41.2825624,61c782607597c9f0,"100",FLOYD RD,,,,,,"3711"
-78.0579443,41.2994502,89fc552d6292ec8f,"96",FLOYD RD,,,,,,"8887"
-78.0585176,41.2992255,36aeb0313fdeac26,"92",FLOYD RD,,,,,,"7729"
-78.0958119,41.4105059,bd51f45d340e249e,"634",RIDGE TRL,,,,,,"6348"
-78.0801197,41.4231857,cbfb90d176fcb99f,"877",BROOKS RUN RD,,,,,,"9968"
-78.0512088,41.4123232,a84eaf29dfad3b07,"2968",BROOKS RUN RD,,,,,,"8989"
-78.0539589,41.4099924,6c1e6bd406909c4e,"2747",BROOKS RUN RD,,,,,,"1125"
-78.0574736,41.4086652,1f82cf99abd4ca7d,"2530",BROOKS RUN RD,,,,,,"1657"
-78.0486663,41.4142977,8b91d5e95d1027be,"3166",BROOKS RUN RD,,,,,,"5781"
-78.0433144,41.4175795,637881cfa67ba5f2,"3519",BROOKS RUN RD,,,,,,"0950"
-78.04115,41.4185515,ae11f2adf4f84bc1,"3523",BROOKS RUN RD,,,,,,"6245"
-78.0219864,41.4025292,2caa5722f4f9cc08,"297",SWANK RD,,,,,,"8480"
-78.0784822,41.3178568,ac24ddddfa5a7de9,"159",BARR RD,,,,,,"2660"
-78.0779446,41.3178488,2400a84ec2cd562b,"186",BARR RD,,,,,,"4610"
-78.079108,41.3178361,a798638641fa44c5,"138",BARR RD,,,,,,"0599"
-78.0943323,41.3177874,a93cd295f25d44e0,,,,,,,,
-78.0789946,41.3178128,65f00a633ea4db81,"140",BARR RD,,,,,,"1529"
-78.0780472,41.3177706,b55967e844f4b5ac,"180",BARR RD,,,,,,"3587"
-78.0783962,41.3177451,f1ce4c8c87db4ed0,"164",BARR RD,,,,,,"2596"
-78.078294,41.3177105,ba309df742fc20ea,"168",BARR RD,,,,,,"3525"
-78.0936663,41.3176507,e4d2c5eed15fc597,,,,,,,,
-78.0788388,41.3176908,fbbd4778a4094a50,"146",BARR RD,,,,,,"1574"
-78.0933857,41.317646,4d2979f4330003d8,"198",RAILROAD ST,,,,,,"1574"
-78.0781447,41.3176888,ce6f55b01177c92f,"176",BARR RD,,,,,,"3564"
-78.0785779,41.317607,16d85ec864053ab8,"154",BARR RD,,,,,,"2541"
-78.082709,41.3170307,0ff844c0f75ad351,,,,,,,,"1300"
-78.0823629,41.3170051,fee61ca27662814d,"9693",WYKOFF RUN RD,,,,,,"2209"
-78.0823683,41.3168778,fffd1e868297f263,,,,,,,,"2205"
-78.0821027,41.3168106,daafd5f28effb8ad,"9673",WYKOFF RUN RD,,,,,,"2272"
-78.0822012,41.3167159,538f2f14c68f84e4,,,,,,,,
-78.0222593,41.4024226,990ccf06d0fab41c,"281",SWANK RD,,,,,,"8306"
-78.0250839,41.4023449,d519440d29288914,"129",SWANK RD,,,,,,"0333"
-78.0225993,41.4023181,35f422c284e1c23e,"261",SWANK RD,,,,,,"7312"
-78.0232483,41.4022897,39fb8bb002302995,"227",SWANK RD,,,,,,"5331"
-78.0237402,41.4022638,89a8e301d6741993,"201",SWANK RD,,,,,,"4300"
-78.0218081,41.4020998,230511178905e80c,"300",SWANK RD,,,,,,"9234"
-78.0220018,41.4020742,872e76986bb2928d,"290",SWANK RD,,,,,,"8283"
-78.0185463,41.404708,27c475daf7ac4637,"626",SWANK RD,,,,,,"8139"
-78.1728308,41.4489883,d0133f63dca2ef98,"20943",CCC MEMORIAL HWY,,,,,,
-78.0508686,41.4375193,fe9cbf44fb5e6dae,"28",MARY JO LN,,,,,,"0107"
-78.0514034,41.4362528,64c9fe2cb1eee396,"191",MARY JO LN,,,,,,"8751"
-78.0494939,41.4394492,82b577e7b5449d19,"122",HICKORY ST,,,,,,"3888"
-78.0495813,41.4381246,55ebc6736f0dfdfc,"70",HICKORY ST,,,,,,"3359"
-78.0497838,41.4381131,43e6b65a002ff18f,"64",HICKORY ST,,,,,,"3309"
-78.0503445,41.4380477,ed27111eee706da4,"24",HICKORY ST,,,,,,"1357"
-78.049861,41.4380188,710e9f27d9a57a98,"34",HICKORY ST,,,,,,"2385"
-78.0490896,41.437953,ddd73f5f096f5a76,"74",HICKORY ST,,,,,,"4393"
-78.0512962,41.4377552,ed8ff855873e24cf,"31",CEDAR ST,,,,,,"8286"
-78.0516854,41.4387163,90f489eaee715482,"57",CEDAR ST,,,,,,"7681"
-78.05407,41.4404903,8f9f12b0981f468b,"254",CEDAR ST,,,,,,"1236"
-78.0596246,41.3632018,14eba369f3e5efa0,"98",GARMAN RD,,,,,,"5100"
-78.0590078,41.3630831,dd4032c67d76fa93,"79",GARMAN RD,,,,,,"6076"
-78.0598555,41.3630105,0bb2e36a9bf517db,"114",GARMAN RD,,,,,,"4043"
-78.0591621,41.3629737,f63c1a86d16242f8,"89",GARMAN RD,,,,,,"6032"
-78.0593503,41.3628516,47010569d1edf31d,"103",GARMAN RD,,,,,,"5988"
-78.058435,41.3628087,badc1bdf8db28369,"11",TROUT WAY,,,,,,"8936"
-78.0597291,41.3627385,ea3e3ea229c95389,"111",GARMAN RD,,,,,,"4973"
-78.0602919,41.3626918,89725b831aeffbef,"28",PEPPER HILL RD,,,,,,"3922"
-78.0587089,41.3626872,cf02b317d484cb97,,,,,,,,
-78.0593838,41.3626773,9efac412c8ece396,"107",GARMAN RD,,,,,,"5971"
-78.0596065,41.3625735,a45a876242c4cea7,"113",GARMAN RD,,,,,,"5817"
-78.0587054,41.3625564,53a8bba2b3e49ba7,"33",TROUT WAY,,,,,,"7857"
-78.0598838,41.3624865,da9a232883ca8075,,,,,,,,
-78.0588314,41.3624695,13ddf725827f56f6,"43",TROUT WAY,,,,,,"7824"
-78.0589214,41.3623939,516943b935ca2b11,"49",TROUT WAY,,,,,,"7801"
-78.0591419,41.362257,40848c4f56054c98,"63",TROUT WAY,,,,,,"6736"
-78.0605412,41.3622201,8ec4971e3327a478,"24",PEPPER HILL RD,,,,,,"2755"
-78.0593426,41.3621306,f1f19f3da6aef3aa,"77",TROUT WAY,,,,,,"5781"
-78.0594519,41.3619404,401704aac8ef8301,"91",TROUT WAY,,,,,,"5654"
-78.0596243,41.3618586,9a2da99527c03d1b,"101",TROUT WAY,,,,,,"5601"
-78.0607401,41.3617935,a9517cda5f4985e1,"21",PEPPER HILL RD,,,,,,"2509"
-78.0609336,41.3616749,f9595924be9e3678,"63",PEPPER HILL RD,,,,,,"1545"
-78.0598557,41.3616675,f134923c3894f2e8,"111",TROUT WAY,,,,,,"4544"
-78.0607796,41.3615684,0c164e271abcac70,,,,,,,,
-78.0608223,41.3615508,b8bb8764236124f3,,,,,,,,
-78.0611256,41.3615275,3591e59c4945f5e0,"77",PEPPER HILL RD,,,,,,"0499"
-78.0601215,41.3614491,80afa8049569a187,"11",EVAS WAY,,,,,,"3467"
-78.0611939,41.3614416,8d3ee2de9ff142dc,,,,,,,,
-78.0612915,41.3613829,206b0456e56fbd74,"89",PEPPER HILL RD,,,,,,"0444"
-78.0615121,41.3613173,7d6a1d97b231a35b,"101",PEPPER HILL RD,,,,,,"9482"
-78.0603243,41.3612715,2c423d6e4957f88b,"21",EVAS WAY,,,,,,"3410"
-78.0603669,41.3611197,1a7d5c78f539fcb2,,,,,,,,
-78.061838,41.3610614,05ca965980f26a71,,,,,,,,
-78.0605057,41.3610507,c458793ab9284b17,"39",EVAS WAY,,,,,,"2362"
-78.061918,41.361001,f4a0646cd2b1cdb0,"131",PEPPER HILL RD,,,,,,"8370"
-78.0610586,41.3608866,9cc3f6e0c90648a3,"66",EVAS WAY,,,,,,"1216"
-78.060772,41.3608617,357cb0a4f9f99a71,"61",EVAS WAY,,,,,,"1295"
-78.0623574,41.3607597,4f7dc9583c981aa4,"157",PEPPER HILL RD,,,,,,"7252"
-78.0612451,41.36074,64f8cf55ce9234c4,"80",EVAS WAY,,,,,,"0261"
-78.0597001,41.3604592,a43f88d996bc3e85,"83",EVAS WAY,,,,,,"4180"
-78.0614675,41.3604535,a4190a07d63bfa0a,"106",EVAS WAY,,,,,,"9190"
-78.0617963,41.3603461,94d2013d8b227a3f,,,,,,,,
-78.0618858,41.3602805,4f8eba156d9bf101,,,,,,,,
-78.0616885,41.3602674,931ec1462768f5d3,"124",EVAS WAY,,,,,,"9034"
-78.0619733,41.3602181,eacef0ac580bfb09,,,,,,,,
-78.0619474,41.3601006,6bb85522024ee545,"142",EVAS WAY,,,,,,"8968"
-78.0622199,41.3599114,4d6b78ce5f539766,"160",EVAS WAY,,,,,,"7991"
-78.0598828,41.3599066,988fe27f8b5dab29,"89",EVAS WAY,,,,,,"4930"
-78.0625868,41.359722,d00e4694b4e6cd5b,"182",EVAS WAY,,,,,,"6894"
-78.0622641,41.3596567,d28f0b9e2724a14f,"173",EVAS WAY,,,,,,"7871"
-78.0625333,41.3596516,0d4cf56802c7b746,,,,,,,,
-77.9991002,41.3587062,0bd5ca24f8b51ac0,"1513",COOK RUN RD,,,,,,"1411"
-78.0633613,41.358549,37341e7cb4e6cae3,"257",EVAS WAY,,,,,,"4471"
-78.0300287,41.3585367,1dca6e14016a4c97,"256",ARKSILL RD,,,,,,"6328"
-78.0618775,41.3577008,6327c38b287c69fd,"95",EVAS WAY,,,,,,"8180"
-78.0621634,41.3573425,123bc2db5e113f82,"103",EVAS WAY,,,,,,"8907"
-78.0633263,41.3561321,9f48a92de4b87df7,"109",EVAS WAY,,,,,,"4583"
-77.997235,41.3560139,e839a31582fda360,"1578",COOK RUN RD,,,,,,"6423"
-78.0669443,41.3552598,8783e020d7483a7f,"614",PEPPER HILL RD,,,,,,"4282"
-78.065272,41.3506735,a3c2dd009cfaa1ed,,,,,,,,
-78.0652855,41.3505577,66c685eb18b3e634,"2348",FIRST FORK RD,,,,,,"9530"
-78.0649437,41.3500237,ee107cb116804667,"2314",FIRST FORK RD,,,,,,"0331"
-78.0648138,41.3500195,4797159f32955943,,,,,,,,
-78.0611056,41.4733179,0f6273a55bedd4aa,"3215",HEMLOCK LN,,,,,,
-78.0619488,41.3600277,918e9824dd3efc80,"144",EVAS WAY,,,,,,
-78.0667524,41.3478749,50938654142ed622,,,,,,,,
-78.0666767,41.3478087,2c25c3bffa558543,"2203",FIRST FORK RD,,,,,,"5550"
-78.0367461,41.3442504,190a01b5e2555bcb,"4590",MONTOUR RD,,,,,,"7168"
-78.0650078,41.3432371,0e3b9345c467d246,"1814",FIRST FORK RD,,,,,,"0803"
-78.0704441,41.3381575,418d8c4d07e8c07c,"847",BENSON RD,,,,,,"5909"
-78.070522,41.338063,f35d5b790d8f111a,,,,,,,,
-78.0701502,41.3378552,d726027cad24bdfd,,,,,,,,"5888"
-78.0706381,41.3240112,f001644fac858a9b,"97",SUMMERSON LN,,,,,,"4833"
-78.0708172,41.3239013,f8242c7de2942dc2,"94",SUMMERSON LN,,,,,,"3880"
-78.0702934,41.3238882,556f56eb5ed0634e,,,,,,,,
-78.0714098,41.3238457,8b317c9c71dc534b,"13",DEXTER RD,,,,,,"2728"
-78.0746016,41.3238179,46678062ee5acc54,"406",JERICHO RD,,,,,,"3747"
-78.0702849,41.3237029,10edbc56687fc6a6,"124",SUMMERSON LN,,,,,,"5722"
-78.0709799,41.3236638,29442945e8499a90,,,,,,,,
-78.0730849,41.3233465,e1ef597d0640a74b,"171",ELLICOTT RUN RD,,,,,,"7650"
-78.0708406,41.3232807,1584fd14f9eeccf5,"63",ELLICOTT RUN RD,,,,,,"3577"
-78.0731711,41.3232372,a9c04bee7cb7e1ad,,,,,,,,
-78.0756373,41.3232248,0ce2796bc66935f4,"341",JERICHO RD,,,,,,"0555"
-78.0730057,41.3232289,1afff5264930f4e5,,,,,,,,
-78.0752809,41.3230557,2c0feba44dbef761,"338",JERICHO RD,,,,,,"1459"
-78.0763564,41.3228045,1d1cebe66cfd19b0,"295",JERICHO RD,,,,,,"8460"
-78.0735928,41.3227873,d9acaa6a388e4a96,"296",JERICHO RD,,,,,,"6319"
-78.0770711,41.3224252,c04776568665d1cc,"42",LAUREL LN,,,,,,"6266"
-78.0767633,41.3223482,a88b481bc5c9617e,"257",JERICHO RD,,,,,,"7244"
-78.0765844,41.3223386,1e7598adcd443cc2,,,,,,,,
-78.0771431,41.3221627,59996cb8295061c0,,,,,,,,
-78.0772913,41.3221452,a96cb203d955f3f3,"37",LAUREL LN,,,,,,"6106"
-78.0913358,41.3220951,58fa08c9b32486a2,"259",CRESTLINE RD,,,,,,"7146"
-78.0770085,41.3220864,7d47803c9077d46b,,,,,,,,
-78.076636,41.3220683,f1966c8bf7a42a9b,,,,,,,,"7183"
-78.0771323,41.3218598,3b004bcf7b80c9d6,"217",JERICHO RD,,,,,,"6046"
-78.0769343,41.3217806,891da4967268ede0,,,,,,,,
-78.0761969,41.321745,3a138839daec17b4,"242",JERICHO RD,,,,,,"9002"
-78.0773799,41.3217331,67f6dbdadf782dad,"203",JERICHO RD,,,,,,"5071"
-78.0770459,41.3216815,bd444f2980b9ecc5,,,,,,,,
-78.0764069,41.321586,1a5cd58d7d4a4c4c,,,,,,,,"8946"
-78.0868387,41.3214637,c2d94b1227f1b599,"247",BALL RD,,,,,,"9972"
-78.0848687,41.3214436,1456acd1d928c55e,"335",BALL RD,,,,,,"5921"
-78.0774348,41.3213852,2743ad6105b119c4,,,,,,,,"5869"
-78.0766495,41.321375,7d4f7c1812787e67,"208",JERICHO RD,,,,,,"7878"
-78.0787896,41.321211,96738848b8655597,,,,,,,,"1882"
-78.0775442,41.3211392,4541f80b3c012acf,,,,,,,,"5830"
-78.0914822,41.3210608,bfff168b06126754,"171",CRESTLINE RD,,,,,,"7708"
-78.0768991,41.3211,e0ffb08b6240b99b,"186",JERICHO RD,,,,,,"7708"
-78.078186,41.3210771,b91cb8f561bfd493,,,,,,,,
-78.0777552,41.3210405,f4fee074e23de0a0,"153",JERICHO RD,,,,,,"4776"
-78.0789919,41.3210072,7861f886f05703b5,"121",JERICHO RD,,,,,,"1735"
-78.0761646,41.321011,66beb88c9d3ba4c4,,,,,,,,
-78.090904,41.3208727,9e4851dd5c098ede,"158",CRESTLINE RD,,,,,,"8761"
-78.0914125,41.3208566,a73a8ec7fbff8b3c,"157",CRESTLINE RD,,,,,,"7721"
-78.0780956,41.320873,5f5bab37d6f0f806,"133",JERICHO RD,,,,,,"3770"
-78.0868642,41.3208427,01b487a1ce9005c3,"248",BALL RD,,,,,,"9770"
-78.0782292,41.3208482,7da1635e0011d0fc,,,,,,,,
-78.0772281,41.3207138,1eaba248d1e875cc,"154",JERICHO RD,,,,,,"6614"
-78.0914334,41.3205873,a540a2b783ccf27e,"139",CRESTLINE RD,,,,,,"7611"
-78.114657,41.5208502,9d13a19f856f114b,"502",BEAR RD,,,,,,
-78.0953251,41.4229319,6915a35a8622a68e,"755",BROOKS RUN,,,,,,
-78.077866,41.3206173,300e216131032b90,"118",JERICHO RD,,,,,,"4641"
-78.0840287,41.3205306,9226601c68f33731,,,,,,,,
-78.08122,41.3204756,4d55d0e5e144ecf1,,,,,,,,
-78.0813699,41.3204102,a570836dca762dbf,"47",FIRST FORK RD,,,,,,"4573"
-78.0902133,41.3203596,1a86b4fbdaf2406c,"50",BALL RD,,,,,,"0553"
-78.0915082,41.3203282,d79cd04b7b83f252,"115",CRESTLINE RD,,,,,,"6592"
-78.0905239,41.320276,c21d5e2f8e719fb8,,,,,,,,"9560"
-78.0908949,41.3202486,df762a8812a64a5e,,,,,,,,
-78.0852841,41.3202467,e0ef7d54374eb87c,"31",GRAHAM LN,,,,,,"4408"
-78.0910477,41.3201974,9bffd3c5c03753c3,"116",CRESTLINE RD,,,,,,"8427"
-78.0849312,41.3202141,faa847f9052ea502,"32",GRAHAM LN,,,,,,"5407"
-78.0774286,41.3202166,a933ffb0bb9b9970,"84",JERICHO RD,,,,,,"5466"
-78.0839468,41.3201912,b65c178e7caa9a47,"10905",MAIN ST,,,,,,"7476"
-78.0828575,41.3201073,b9cfc21fedc0b962,,,,,,,,
-78.0916776,41.3200728,b0ab897d1b657341,"97",CRESTLINE RD,,,,,,"6442"
-78.0832218,41.3200222,2db4d14a25a3d742,"10941",MAIN ST,,,,,,"9379"
-78.0911681,41.319871,a937d723acfe9fc7,"90",CRESTLINE RD,,,,,,"7385"
-78.0933148,41.3198004,fcf278f0c651a3fe,,,,,,,,"1392"
-78.0894768,41.3197978,36c4f3ed4b9c424a,,,,,,,,
-78.0930892,41.3197644,dd622a613978852a,,,,,,,,
-78.0938775,41.3197159,03f2d2c6b0144b34,,,,,,,,
-78.0896851,41.3196763,9028a2258c40324c,"115",MEADOW LN,,,,,,"1298"
-78.0939814,41.3196625,ebb0fc19b98bef73,"135",SPRUCE ST,,,,,,"0218"
-78.0941605,41.3196519,8c27b20583c096dc,"125",SPRUCE ST,,,,,,"9267"
-78.0930125,41.3196221,46abc7d75144bfc6,,,,,,,,
-78.090224,41.3195809,f258ffc5ffdb085e,,,,,,,,
-78.090224,41.3195809,f258ffc5ffdb085e,,,,,,,,
-78.076854,41.3195701,0d1a05534db4f19f,"16",JERICHO RD,,,,,,"7212"
-78.0801672,41.3195122,9adae7e2c92879f7,"11100",MAIN ST,,,,,,"8201"
-78.0795319,41.3194106,8828cc09cef5ea76,,,,,,,,"9187"
-78.091072,41.3193353,37101702923b6f81,"25",MEADOW LN,,,,,,"8115"
-78.0908169,41.3193322,0a728b90a4888e63,,,,,,,,
-78.0933654,41.3193097,bbed38f284e05a03,,,,,,,,
-78.0945076,41.3192458,d36fda086ace83d1,"66",LIONS RD,,,,,,"8162"
-78.0907801,41.3192386,39993e22c1e2e1d3,"43",MEADOW LN,,,,,,"8192"
-78.0801079,41.3192647,a6e932faba9d399f,,,,,,,,"8122"
-78.092595,41.3191794,e713a97a82fd47ff,,,,,,,,"3190"
-78.0937571,41.3191634,c966f1f6e02f82b6,"10381",MAIN ST,,,,,,"0079"
-78.0915456,41.3190748,e083a34f8f32c496,,,,,,,,
-78.0796403,41.3190835,98154806f2c7f81b,"37",WYATT LN,,,,,,"9055"
-78.0928474,41.3188337,4c6784c5d9708b0a,"10426",MAIN ST,,,,,,"3927"
-78.089965,41.3188109,b3cea3e6ed9197fa,"10581",MAIN ST,,,,,,"1916"
-78.0939307,41.3187923,58b5fd94fb52e240,"10366",MAIN ST,,,,,,"0926"
-78.0932139,41.3187916,08f66fed8549f7ea,"10406",MAIN ST,,,,,,"2926"
-78.0782281,41.3188349,02eb752b05379288,"246",BARR RD,,,,,,"3946"
-78.0937253,41.3187824,01da525b6e6b84b8,"10378",MAIN ST,,,,,,"0985"
-78.078341,41.3188077,2adfab2057ed0e02,"248",BARR RD,,,,,,"3905"
-78.0784294,41.3188049,77070774c4fdb93c,"73",BARR RD,,,,,,"2985"
-78.0785563,41.3187739,993296dbf5ee8064,"71",BARR RD,,,,,,"2954"
-78.0790212,41.3187633,3db3554fcf44d9f7,"52",BARR RD,,,,,,"1923"
-78.0787726,41.3187458,eb098db6f2ad367c,"64",BARR RD,,,,,,"1993"
-78.0792627,41.3187439,ce8d10c3f06801e4,"48",BARR RD,,,,,,"0953"
-78.0791304,41.3187254,d21c7d0b6f61d1dd,"50",BARR RD,,,,,,"0992"
-78.0780218,41.3187108,703642f2ad4d60c3,"236",BARR RD,,,,,,"3991"
-78.0783374,41.3186433,de2c403306fb616e,"242",BARR RD,,,,,,"3819"
-78.0941288,41.3185965,519407f74c19850a,"10356",MAIN ST,,,,,,"9879"
-78.0784385,41.3186421,8f2d5fa7978cf6a3,"250",BARR RD,,,,,,"2889"
-78.0785502,41.3186417,575191ae4120e74a,,,,,,,,"2859"
-78.0778332,41.3186395,6cae3233d6011e68,"230",BARR RD,,,,,,"4849"
-78.0943783,41.318573,e3d7af94585ba377,"10342",MAIN ST,,,,,,"9808"
-78.0788453,41.3186114,c3d36b9d93b5fd3c,"84",BARR RD,,,,,,"1878"
-78.0780404,41.3185867,a6dcf564952c0152,"232",BARR RD,,,,,,"3897"
-78.07904,41.3185348,202244e8e19f7da8,"90",BARR RD,,,,,,"1815"
-78.078024,41.3185286,00372796930c0da1,"228",BARR RD,,,,,,"3895"
-78.077829,41.3185272,65d345429ed2fea1,"224",BARR RD,,,,,,"4844"
-78.0798514,41.31851,d9ac43c7a3b221a8,"74",WYATT LN,,,,,,"8894"
-78.0778102,41.3184752,2c24ddb59d8670d1,"222",BARR RD,,,,,,"4853"
-78.0790333,41.3184605,8494ea056ac98233,"96",BARR RD,,,,,,"1812"
-78.0790056,41.3183782,a2324d8a0d100043,"98",BARR RD,,,,,,"1729"
-78.07778,41.3183772,956be77b0ed53235,,,,,,,,"4769"
-78.0841667,41.3183472,8f5276939f320ea8,,,,,,,,
-78.0781648,41.3183496,ca6dbf5b65cf7559,,,,,,,,"3758"
-78.0780424,41.3183132,483205435458ecc6,"219",BARR RD,,,,,,"3797"
-78.0788995,41.3183092,bda87923e3ef2467,"102",BARR RD,,,,,,"1757"
-78.0788599,41.3182324,daf1e5f1e86c89d4,"106",BARR RD,,,,,,"1764"
-78.0791058,41.3182243,3fa2f8f348a2f0ce,"110",BARR RD,,,,,,"0794"
-78.0781894,41.3182222,d8a750da1fd84191,"211",BARR RD,,,,,,"3753"
-78.0936202,41.3181609,b13410a9e86af673,"186",RAILROAD ST,,,,,,"1713"
-78.0925014,41.3181423,898c2c234bd3ac76,"246",RAILROAD ST,,,,,,"4712"
-78.0939572,41.3180911,683126ea1d95d33c,"168",RAILROAD ST,,,,,,"0710"
-78.0782663,41.3181363,424a13ef20c3ac44,"201",BARR RD,,,,,,"3720"
-78.0788611,41.318132,d26054bd2d74aa6d,"126",BARR RD,,,,,,"1760"
-78.0791806,41.31812,5a05b13759a02a6f,"130",BARR RD,,,,,,"0770"
-78.0941941,41.3180625,75499d1aa89aa17b,"156",RAILROAD ST,,,,,,"9659"
-78.0946169,41.3180025,2d56485c96c83e58,"134",RAILROAD ST,,,,,,"8637"
-78.0843033,41.3180202,968160d00618b6b6,,,,,,,,
-78.0782706,41.3180296,38823a0ce4474e4c,,,,,,,,"3626"
-78.0778445,41.3180282,954938f788e57df9,"198",BARR RD,,,,,,"4646"
-78.0791813,41.3180115,b83e2b03c4c65936,"132",BARR RD,,,,,,"0676"
-78.0787871,41.318004,88829d4bc781aa2c,,,,,,,,"1685"
-78.0947018,41.3179473,7ea72a5a3778370f,,,,,,,,
-78.0941035,41.3179485,c4f187178716cb4c,,,,,,,,
-78.0781339,41.3179811,723e422078123c27,,,,,,,,"3665"
-78.0791634,41.3179377,0f86585ea5f8bc97,"136",BARR RD,,,,,,"0683"
-78.0843311,41.3178881,05bc62e4868dffb9,,,,,,,,
-78.0817461,41.3165798,b7420216679176ca,"9647",WYKOFF RUN RD,,,,,,"3174"
-78.0813403,41.3163602,9d9f4271022f6ac0,"9623",WYKOFF RUN RD,,,,,,"4086"
-78.0811257,41.3163024,6b793b6c35e21543,"9609",WYKOFF RUN RD,,,,,,"5044"
-78.0815017,41.3162754,c20c73082883d971,,,,,,,,
-78.0819497,41.3162164,f4d6fc1860350f12,,,,,,,,
-78.082507,41.3161285,3962cfcf125f335e,,,,,,,,
-78.0822948,41.3158476,d52a4f7ab00c73a5,,,,,,,,"2817"
-78.0819273,41.3155716,0fa7da70606013ff,"65",PENO LN,,,,,,"3717"
-78.0809977,41.3155638,debc3ce299bae8a3,"9521",WYKOFF RUN RD,,,,,,"5777"
-78.0817615,41.3153737,fed3d5c45486e5d4,"49",PENO LN,,,,,,"3760"
-78.0813603,41.3148301,bc2cfc4abfbbd1ef,"9",PENO LN,,,,,,"4570"
-78.0811698,41.3141983,fcab8d3b6511a32f,"9436",WYKOFF RUN RD,,,,,,"5227"
-78.0807984,41.3141356,5d3b1fdda5df074b,,,,,,,,
-78.0819989,41.3141079,93a6fa201a5c7549,"9401",WYKOFF RUN RD,,,,,,"2294"
-78.0822768,41.3139911,1e8fa315e727e434,"9385",WYKOFF RUN RD,,,,,,"2220"
-78.082143,41.313609,1f8a57ac7c8f9bb5,"9378",WYKOFF RUN RD,,,,,,"2056"
-78.0825021,41.3134813,f9b64ec9412b0388,"9358",WYKOFF RUN RD,,,,,,"1051"
-78.0826302,41.3133873,f2828fd969f9b530,,,,,,,,
-78.0830033,41.3132628,c38fa5d8f80b2e3f,"23",ELM ST,,,,,,"0923"
-78.07845,41.3132332,69c0cbc29ebba381,"51",HARDINGER RD,,,,,,"2972"
-78.078624,41.3132072,2ae0b10710f68706,,,,,,,,
-78.0793992,41.3131124,599464404ce70aa5,,,,,,,,
-78.0786536,41.3130913,925c6d8eda7e7c09,,,,,,,,
-78.0835868,41.3127927,4d373adfefdf444a,"69",ELM ST,,,,,,"8766"
-78.0739685,41.3128175,9549127e928519c9,,,,,,,,
-78.0741017,41.3128041,4e8c4bd456c12c9d,"11883",ROUTE 120,,,,,,"4766"
-78.0781693,41.3127666,9f8a86ddfd0732dc,,,,,,,,
-78.079054,41.3126861,c8bbaef7a1831298,"25",HARDINGER RD,,,,,,"1702"
-78.0781897,41.3126315,a52097c9997bf1c0,"67",HARDINGER RD,,,,,,"3740"
-78.0832116,41.312608,af9581ecaacc0b81,"77",ELM ST,,,,,,"9669"
-78.0793202,41.3126018,76827cbed8f188ea,,,,,,,,
-78.079421,41.3125809,c6f840cfde583693,,,,,,,,
-78.0736688,41.3125867,03474137d8e8cdd4,,,,,,,,
-78.0836567,41.3125298,641c983af4c20758,,,,,,,,
-78.083075,41.3125257,9fb674c903edeef5,,,,,,,,
-78.0788396,41.3124331,f8710d0a9e9603ee,,,,,,,,
-78.077889,41.3122469,f8c2fd3c930c9655,,,,,,,,
-78.0777765,41.3122249,ac1b966160c7291d,,,,,,,,
-78.0839097,41.3121952,379d553063a3b609,"115",ELM ST,,,,,,
-78.0775227,41.3122029,8594267582e37c41,"113",HARDINGER RD,,,,,,"5524"
-78.0844505,41.3120804,2cca1916bdee6d59,"138",ELM ST,,,,,,"6520"
-78.0773585,41.3118196,13c943bb2188cc3e,,,,,,,,
